id,length,text,publisher_pro,isbn_new,year_min,year_max,record,walktrap-npre-unweighted-nimp,walktrap-npre-unweighted-imp,louvain-npre-unweighted-nimp,louvain-npre-unweighted-imp,infomap-npre-unweighted-nimp,infomap-npre-unweighted-imp
2479,1,patterson smith,patterson smith,0--87585,1972,1972,1,816,816,1410,1410,1562,1522
2478,1,patricia g barnes,patricia g barnes,0--9898708,2014,2014,1,817,817,1409,1409,1098,1521
2480,1,paul h brookes publishing,paul h brookes publishing,1--59857,2015,2015,1,818,818,1411,1411,1099,1523
1217,1,feral house,feral house,1--936239,2014,2014,1,819,819,700,700,1983,1985
2474,1,paternoster,paternoster,1--84227,2008,2014,3,820,820,1407,1407,1097,1064
620,1,carlton,carlton,1--78011,2011,2011,1,821,821,370,370,2170,648
1218,1,ferdinand scho ningh,ferdinand scho ningh,3--506,2018,2018,1,822,822,701,701,1984,874
2470,1,parragon inc,parragon inc,1--4748,2017,2017,1,823,823,1404,1404,1095,1062
1215,1,feminist press at the city university of new york,feminist press at the city university of new york,1--55861,2015,2015,1,824,824,698,698,1857,1333
1213,1,feldheim,feldheim,1--68025,2018,2018,1,825,825,697,697,2193,833
2472,1,partners in nutrition and the chef marshall o'brien group,partners in nutrition and the chef marshall o'brien group,0--9966293,2016,2016,1,826,826,1405,1405,1096,1063
618,1,career press,career press,1--63265,2016,2016,1,827,827,369,369,2124,2181
617,1,career institute,career institute,0--911744,1980,1980,1,828,828,368,368,2068,2115
1216,1,fence books,fence books,0--9864373,2016,2016,1,829,829,699,699,765,743
2772,1,repeater,repeater,1--912248,2018,2018,1,830,830,1563,1563,1626,1578
78,1,advantage,advantage,1--59932,2018,2018,1,831,831,41,41,819,643
622,1,carnegie commision on preventing deadly conflict,carnegie commision on preventing deadly conflict,1--878379,2002,2002,1,832,832,372,372,728,2122
2466,1,parents' magazine press,parents' magazine press,0--8193,1975,1975,1,833,833,1401,1401,1094,1519
2473,1,pat and pals,pat and pals,1--905969,2006,2006,1,834,834,1406,1406,1561,1520
1207,1,fc and a,fc and a,0--915099,2001,2001,1,835,835,694,694,1856,1845
2460,1,paradigm publishers,paradigm publishers,1--61205,2014,2015,2,836,836,1396,1396,1091,1059
2459,1,paperjacks,paperjacks,0--7701,1986,1986,1,837,837,1395,1395,1558,1058
2462,1,parallax press,parallax press,0--938077,1987,1987,1,838,838,1397,1397,1559,1060
614,1,capture books,capture books,0--9971625,2016,2016,1,839,839,365,365,1955,2174
2458,1,papercutz,papercutz,1--59707,2009,2009,1,840,840,1394,1394,1557,1516
2455,1,panamericana editorial,panamericana editorial,958--30,2015,2015,1,841,841,1393,1393,1556,1057
1208,1,fc2,fc2,1--57366,1999,1999,1,842,842,695,695,646,832
2451,1,pan african university press,pan african university press,1--943533,2017,2017,1,843,843,1391,1391,1090,1056
2463,1,parallel press university of wisconsin madison libraries,parallel press university of wisconsin madison libraries,1--934795,2013,2015,2,844,844,1398,1398,1092,1061
611,1,capstone classroom,capstone classroom,1--4966,2016,2016,1,845,845,364,364,896,2040
2444,1,page street publishing co,page street publishing co,1--62414,2018,2018,1,846,846,1389,1389,1554,1055
2445,1,paladin press,paladin press,1--61004,2014,2014,1,847,847,1390,1390,1555,1515
318,1,babelcube inc,babelcube inc,1--63339,2015,2015,1,848,848,197,197,2119,704
317,1,b renreiter,b renreiter,3--7618,2007,2007,1,849,849,196,196,861,818
608,1,capricious,capricious,0--9974446,2016,2016,1,850,850,363,363,824,2146
607,1,cap publishing,cap publishing,0--9913340,2014,2014,1,851,851,362,362,930,2210
1190,1,family life center publications,family life center publications,0--9727571,2017,2017,1,852,852,687,687,669,2158
1191,1,family solutions press,family solutions press,1--5486,2017,2017,1,853,853,688,688,958,840
1189,1,falmer press,falmer press,1--85000,1989,1989,1,854,854,686,686,2184,1858
1187,1,falcon press,falcon press,0--941404,1987,1987,1,855,855,685,685,859,647
2437,1,pace press,pace press,1--61035,2017,2017,1,856,856,1386,1386,1088,1054
1185,1,faith library publications,faith library publications,0--89276,1984,1984,1,857,857,684,684,2076,1934
2464,1,parenting and teaching publications,parenting and teaching publications,1--879276,1992,1992,1,858,858,1399,1399,1093,1517
2438,1,packt,packt,1--78839,2017,2017,1,859,859,1387,1387,1089,1514
156,1,american society for engineering management,american society for engineering management,1--61738,2010,2010,1,860,860,91,91,2059,1864
1184,1,fairview press,fairview press,1--57749,2007,2007,1,861,861,683,683,1855,926
2435,1,p s i and associates,p s i and associates,1--55993,1990,1990,1,862,862,1385,1385,1087,1053
606,1,cantemos,cantemos,1--892306,2016,2016,1,863,863,361,361,830,2142
1183,1,fairleigh dickinson university press,fairleigh dickinson university press,0--8386,1974,1974,1,864,864,682,682,1353,742
1182,1,fairchild publications,fairchild publications,1--56367,2005,2005,1,865,865,681,681,1896,741
314,1,b and h publishing group,b and h publishing group,0--8054,2009,2009,1,866,866,194,194,648,2209
2433,1,p i e peter lang,p i e peter lang,2--87574,2014,2014,1,867,867,1383,1383,1553,1513
1180,1,fairbanks art and books,fairbanks art and books,1--5028,2014,2014,1,868,868,680,680,764,1891
1179,1,faenum publishing ltd,faenum publishing ltd,1--940997,2017,2017,1,869,869,679,679,1352,2102
313,1,aztlan libre press,aztlan libre press,0--9897782,2014,2014,1,870,870,193,193,789,662
155,1,american school of needlework,american school of needlework,0--88195,1988,1988,1,871,871,90,90,743,1840
2430,1,oxford university press usa,oxford university press usa,1--78694,2018,2018,2,872,872,1381,1381,1552,1052
2425,1,oxford and ibh,oxford and ibh,0--89059,1984,1984,1,873,873,1380,1380,1551,1512
1174,1,fableprint,fableprint,1--7270,2018,2018,1,874,874,676,676,957,654
2423,1,owl kids,owl kids,1--926973,2013,2013,1,875,875,1378,1378,1550,1511
1173,1,faber and faber,faber and faber,0--571,1984,2018,16,876,876,675,675,1351,2086
1172,1,f8 book,f8 book,0--9994796,2018,2018,1,877,877,674,674,2057,1795
2419,1,overcup press,overcup press,0--9834917,2016,2016,1,878,878,1376,1376,1549,1051
2418,1,oval books,oval books,1--903096,2006,2006,1,879,879,1375,1375,1548,1510
2413,1,other press,other press,1--59051,2016,2018,2,880,880,1371,1371,1546,1050
599,1,camden house,camden house,1--57113,2015,2015,1,881,881,356,356,1890,693
600,1,camel press,camel press,1--60381,2017,2017,1,882,882,357,357,733,689
2410,1,oscar's house press,oscar's house press,0--9741007,2002,2002,1,883,883,1369,1369,1085,1507
2407,1,osa,osa,1--943580,2015,2015,1,884,884,1366,1366,1545,1049
2408,1,osage publications,osage publications,0--9616666,1995,1995,1,885,885,1367,1367,1083,1505
2406,1,orphiflamme press,orphiflamme press,0--9828812,2010,2010,1,886,886,1365,1365,1544,1504
2409,1,osborne and associates,osborne and associates,0--904657,1975,1975,1,887,887,1368,1368,1084,1506
2414,1,other stories,other stories,1--908276,2015,2015,1,888,888,1372,1372,1086,1508
2399,1,original works pub,original works pub,1--934962,2013,2013,1,889,889,1362,1362,1082,1503
2398,1,original co,original co,0--943987,1987,1987,1,890,890,1361,1361,1543,1502
616,1,cardoza pub,cardoza pub,1--58042,2004,2004,1,891,891,367,367,799,781
2415,1,our written lives of hope llc,our written lives of hope llc,1--942923,2016,2016,1,892,892,1373,1373,1547,1509
1159,1,ez nature books,ez nature books,0--945092,2002,2002,1,893,893,671,671,783,1920
1160,1,f a davis company,f a davis company,0--8036,1975,2015,2,894,894,672,672,763,1933
604,1,canfield dragon press,canfield dragon press,0--9932755,2015,2015,1,895,895,359,359,879,1327
1157,1,exponential,exponential,1--62424,2017,2017,1,896,896,669,669,762,795
1158,1,eyedentified publishing solutions,eyedentified publishing solutions,1--945566,2017,2017,1,897,897,670,670,2139,1995
2389,1,or books llc,or books llc,1--949017,2019,2019,1,898,898,1358,1358,1079,1048
2388,1,or books,or books,1--939293,2014,2014,1,899,899,1357,1357,1542,1499
2391,1,orange door press,orange door press,1--941898,2014,2014,1,900,900,1359,1359,1080,1500
596,1,calyx,calyx,0--934971,1976,1976,1,901,901,354,354,898,800
152,1,american political science association c 2018,american political science association c 2018,1--878147,2018,2018,1,902,902,88,88,2028,857
2387,1,optum,optum,1--62254,2014,2014,1,903,903,1356,1356,1078,1498
595,1,calvary publishing,calvary publishing,0--9788703,1977,1977,1,904,904,353,353,1956,670
1154,1,executive communications,executive communications,0--917168,1985,1985,1,905,905,667,667,956,1857
1156,1,experiment llc,experiment llc,1--61519,2018,2018,1,906,906,668,668,865,1772
310,1,aviva,aviva,0--9841497,2009,2009,1,907,907,192,192,2142,646
1150,1,evans,evans,0--237,1977,1977,1,908,908,665,665,2012,2154
593,1,caissa's press,caissa's press,1--879394,1991,1991,1,909,909,351,351,2025,1326
2377,1,open letter,open letter,1--934824,2012,2012,1,910,910,1354,1354,1541,1497
594,1,calouste gulbenkian foundation,calouste gulbenkian foundation,0--903319,1989,1989,1,911,911,352,352,665,2043
1149,1,european council on foreign relations ecfr,european council on foreign relations ecfr,1--910118,2016,2016,1,912,912,664,664,1885,1905
1152,1,everyman chess,everyman chess,1--85744,2004,2004,1,913,913,666,666,761,1932
2376,1,open hand pub,open hand pub,0--940880,1987,1987,1,914,914,1353,1353,1077,1047
2374,1,open book publishers,open book publishers,1--78374,2014,2016,3,915,915,1352,1352,1076,1046
1148,1,europa publications,europa publications,0--900362,1971,1971,1,916,916,663,663,634,2060
592,1,cadcim technologies,cadcim technologies,1--936646,2016,2016,1,917,917,350,350,1968,721
2373,1,ooligan press,ooligan press,1--947845,2019,2019,1,918,918,1351,1351,1075,1045
151,1,american planning association planners press,american planning association planners press,1--61190,2014,2014,1,919,919,87,87,742,708
74,1,adler and adler,adler and adler,0--917561,1985,1988,2,920,920,39,39,2043,877
309,1,aviation supplies and academics inc,aviation supplies and academics inc,1--61954,2015,2015,1,921,921,191,191,2204,908
1147,1,europa media inc,europa media inc,0--936993,1988,1988,1,922,922,662,662,1948,2022
2371,1,oni press inc,oni press inc,1--62010,2016,2016,1,923,923,1350,1350,1074,1044
1146,1,europa editions,europa editions,1--60945,2017,2019,2,924,924,661,661,2100,1990
308,1,aviation supplies and academics,aviation supplies and academics,1--56027,2002,2002,1,925,925,190,190,1965,703
2365,1,omnidawn publishing,omnidawn publishing,1--63243,2017,2017,1,926,926,1346,1346,1538,1042
2363,1,olive press,olive press,0--937422,2007,2007,1,927,927,1345,1345,1537,1495
1143,1,ethics international press ltd,ethics international press ltd,1--871891,2014,2014,1,928,928,658,658,2011,925
2366,1,omnigraphics,omnigraphics,0--7808,2019,2019,1,929,929,1347,1347,1539,1043
2360,1,old world christmas,old world christmas,0--9648534,1995,1995,1,930,930,1343,1343,1535,1040
2361,1,olearius editions,olearius editions,0--917526,1984,1984,1,931,931,1344,1344,1536,1041
2358,1,ohio university press,ohio university press,0--8214,2012,2012,1,932,932,1341,1341,1534,1493
2359,1,old school press,old school press,1--899933,2005,2005,1,933,933,1342,1342,1073,1494
1140,1,esotericprint co uk,esotericprint co uk,0--9930471,2012,2012,1,934,934,657,657,1854,1931
2353,1,octopus books,octopus books,0--7064,1983,1985,2,935,935,1338,1338,1533,1491
2356,1,oecd iea,oecd iea,92--64,1999,1999,1,936,936,1340,1340,1072,1492
2367,1,on the mark press,on the mark press,1--55035,2006,2006,1,937,937,1348,1348,1540,1496
1137,1,ereads com,ereads com,0--7592,2002,2003,2,938,938,656,656,2075,924
2349,1,oberon books ltd,oberon books ltd,1--78682,2018,2018,1,939,939,1336,1336,1531,1490
2351,1,oceanview publishing,oceanview publishing,1--60809,2015,2015,1,940,940,1337,1337,1532,1039
2347,1,oak publications,oak publications,0--8256,1967,1967,1,941,941,1334,1334,1071,1038
1135,1,eraldo lucero,eraldo lucero,1--5031,2014,2014,1,942,942,654,654,734,1844
588,1,c w daniel co ltd,c w daniel co ltd,0--85435,1991,1991,1,943,943,348,348,2117,1896
1136,1,eraserhead press,eraserhead press,1--62105,2018,2018,1,944,944,655,655,1946,1807
2393,1,orbis books,orbis books,1--57075,2000,2000,1,945,945,1360,1360,1081,1501
587,1,c v mosby company,c v mosby company,0--8016,1974,1974,1,946,946,347,347,897,725
586,1,c s s pub house,c s s pub house,0--916626,1979,1979,1,947,947,346,346,2113,2091
2345,1,oak hill pub,oak hill pub,1--891743,2012,2012,1,948,948,1333,1333,1530,1489
1132,1,eps players press,eps players press,0--88734,1998,1998,1,949,949,652,652,955,890
1145,1,euroexperto,euroexperto,0--9862378,2018,2018,1,950,950,660,660,1947,2180
2338,1,nyq books,nyq books,1--63045,2015,2015,1,951,951,1330,1330,1070,1037
1128,1,ep books,ep books,1--78397,2013,2013,1,952,952,649,649,1853,923
2336,1,nubeocho,nubeocho,84--946333,2017,2017,1,953,953,1328,1328,1528,1035
2340,1,o'brien press ltd,o'brien press ltd,1--84717,2015,2015,1,954,954,1332,1332,1529,1488
303,1,avalon travel a member of the perseus books group,avalon travel a member of the perseus books group,1--61238,2014,2014,1,955,955,187,187,1929,1841
2337,1,nyla publishing,nyla publishing,1--62517,1986,1988,2,956,956,1329,1329,1069,1036
1126,1,environmental law institute,environmental law institute,1--58576,2002,2015,2,957,957,648,648,2160,1843
2331,1,nsf scotland,nsf scotland,0--9540773,2012,2012,1,958,958,1326,1326,1527,1034
304,1,ave maria press,ave maria press,1--59471,2016,2016,1,959,959,188,188,2023,706
302,1,avalon travel,avalon travel,1--63121,2017,2017,1,960,960,186,186,709,2173
2326,1,novello,novello,0--85360,1982,1982,1,961,961,1324,1324,1068,1487
72,1,adjoa sarfo bonsu,adjoa sarfo bonsu,1--5201,2016,2016,1,962,962,38,38,851,2031
1124,1,entangled brazen,entangled brazen,1--68281,2016,2016,1,963,963,647,647,954,1901
579,1,c e kindler,c e kindler,0--943502,1986,1986,1,964,964,344,344,829,732
1117,1,encounter books,encounter books,1--59403,2017,2017,1,965,965,644,644,1884,787
585,1,c r beck soli deo gloria presentations,c r beck soli deo gloria presentations,0--9909357,2014,2014,1,966,966,345,345,895,661
2321,1,nova biomedical books,nova biomedical books,1--60021,2007,2007,1,967,967,1323,1323,1526,1486
1113,1,emeralda ltd,emeralda ltd,0--907453,1976,1976,1,968,968,640,640,2074,2084
1114,1,emerson books,emerson books,0--87523,1969,1969,1,969,969,641,641,1945,1771
1115,1,empak enterprises,empak enterprises,0--9616156,1987,1987,1,970,970,642,642,952,2085
2320,1,notramour press,notramour press,0--9677480,2012,2012,1,971,971,1322,1322,1067,1033
2319,1,not a cult,not a cult,1--945649,2017,2017,1,972,972,1321,1321,1525,1485
576,1,butterworths,butterworths,0--408,1970,1988,2,973,973,342,342,828,677
2315,1,northwestern university press,northwestern university press,0--8101,2008,2012,2,974,974,1319,1319,1066,1484
299,1,autumn house,autumn house,1--873796,1998,1998,1,975,975,184,184,2196,2129
2314,1,northlight studio press,northlight studio press,0--9606274,1981,1981,1,976,976,1318,1318,1065,1032
2312,1,northcote,northcote,0--7463,2014,2014,1,977,977,1317,1317,1524,1031
2311,1,north star press of st cloud inc,north star press of st cloud inc,0--87839,2014,2014,1,978,978,1316,1316,1064,1030
2309,1,north south books,north south books,1--55858,1995,1995,1,979,979,1315,1315,1523,1029
1209,1,fearon education,fearon education,0--8224,1980,1980,1,980,980,696,696,2172,649
298,1,autopress,autopress,0--85147,1970,1970,1,981,981,183,183,922,2152
574,1,butterworth scientific,butterworth scientific,0--407,1982,1982,1,982,982,341,341,2123,719
1116,1,encircle publications,encircle publications,1--948338,2017,2017,1,983,983,643,643,953,724
2308,1,north parade publishing,north parade publishing,1--78373,2014,2014,1,984,984,1314,1314,1063,1483
2307,1,north light books,north light books,0--89134,1991,1991,2,985,985,1313,1313,1062,1482
2306,1,north light,north light,1--58180,2003,2003,1,986,986,1312,1312,1522,1028
16,1,a m kelly,a m kelly,0--678,1973,1973,1,987,987,10,10,906,772
2298,1,nomad press,nomad press,1--61930,2018,2018,1,988,988,1307,1307,1520,1480
2300,1,nordland heritage foundation,nordland heritage foundation,0--9615558,1987,1987,1,989,989,1308,1308,1059,1025
2297,1,nolo press,nolo press,0--87337,1992,1992,1,990,990,1306,1306,1058,1024
297,1,autonomedia,autonomedia,1--57027,2004,2004,1,991,991,182,182,2140,2056
2295,1,noel davidson,noel davidson,1--909751,2013,2013,1,992,992,1304,1304,1518,1478
2301,1,nordskog publishing inc,nordskog publishing inc,0--9903774,2016,2016,1,993,993,1309,1309,1060,1026
2294,1,nobrow,nobrow,1--910620,2016,2016,1,994,994,1303,1303,1057,1477
2296,1,nolo,nolo,1--4133,2017,2017,2,995,995,1305,1305,1519,1479
2302,1,north american association for environmental education,north american association for environmental education,1--884008,2000,2000,1,996,996,1310,1310,1061,1481
