"id","length","text","publisher_pro","isbn_new","year_min","year_max","record","./processed_data_1m/walktrap-unweighted","./processed_data_1m/louvain-unweighted","./processed_data_1m/infomap-unweighted"
3130,1,"feiwel and friends","feiwel and friends","1--250",2015,2015,20,6,4558,21
3131,1,"feldheim publishers","feldheim publishers","1--59826;1--68025",2015,2015,2,303,1655,603
3132,1,"felice stevens","felice stevens","1--5148",2015,2015,1,482,2491,123
3133,1,"felis books","felis books","0--692",2015,2015,1,3,1177,1
3134,1,"felony and mayhem press","felony and mayhem press","1--63194",2015,2015,13,4785,1656,2642
3135,1,"feminist press","feminist press","1--55861",2015,2015,1,601,1657,648
3136,1,"feminist press at cuny","feminist press at cuny","1--55861",2015,2015,1,601,1657,648
3137,1,"feminist press at the city university of new york","feminist press at the city university of new york","1--55861",2015,2015,2,601,1657,648
3138,1,"fence books","fence books","1--934200",2015,2015,6,4782,1658,2641
3139,1,"fence free entertainment","fence free entertainment","0--9862825",2015,2015,1,4779,1659,2640
3140,1,"feral house","feral house","1--62731",2015,2015,2,4776,1660,4439
3141,1,"fgh publishing","fgh publishing","0--9908606",2015,2015,1,4780,1661,4438
3142,1,"fgi publishing","fgi publishing","1--4992",2015,2015,1,7,2491,237
3143,1,"fiction express","fiction express","1--78322",2015,2015,1,649,1662,647
3144,1,"fiction for real","fiction for real","1--68023",2015,2015,1,4774,1663,4437
3145,1,"fiction works","fiction works","1--58124",2015,2015,1,4781,1664,2639
3146,1,"fictional enterprises","fictional enterprises","1--4382",2015,2015,1,4773,1665,4436
3147,1,"fictum publishing","fictum publishing","1--5088",2015,2015,1,5,2491,110
3148,1,"fideli publishing","fideli publishing","1--60414",2015,2015,2,1210,1399,1015
3149,1,"field order press","field order press","0--692",2015,2015,1,3,1177,1
3150,1,"fields institute for research in the mathematical sciences","fields institute for research in the mathematical sciences","1--4939",2015,2015,1,59,3498,17
3151,1,"fields publishing","fields publishing","1--57843",2015,2015,1,4770,1666,4435
3152,1,"fig tree","fig tree","0--241;1--941493",2015,2015,3,7,3389,761
3153,1,"fig tree books","fig tree books","1--941493",2015,2015,2,7,3389,761
3154,1,"fig tree books llc","fig tree books llc","1--941493",2015,2015,1,7,3389,761
3155,1,"fight card books","fight card books","1--5122",2015,2015,1,7,2491,115
3156,1,"figueroa press","figueroa press","0--18",2015,2015,2,4762,1667,4434
3157,1,"figure 1","figure 1","1--927958",2015,2015,8,4763,1668,4433
3158,1,"filucy bay press","filucy bay press","0--692",2015,2015,1,3,1177,1
3159,1,"finance and public administration legislation committee","finance and public administration legislation committee","1--76010",2015,2015,1,477,1110,77
3160,1,"financial literacy press","financial literacy press","0--9913166",2015,2015,1,4813,1669,4432
3161,1,"financial reporting council","financial reporting council","0--7545",2015,2015,3,598,1670,646
3162,1,"financial reporting council limited","financial reporting council limited","0--7545",2015,2015,1,598,1670,646
3163,1,"financial times prentice hall","financial times prentice hall","1--292",2015,2015,1,73,3373,11
3164,1,"find me","find me","1--4751",2015,2015,2,156,2460,355
3165,1,"findhorn press","findhorn press","1--84409",2015,2015,4,4756,1671,4431
3166,1,"fine arts museums of san francisco","fine arts museums of san francisco","1--59714",2015,2015,2,608,1672,645
3167,1,"fine arts press","fine arts press","0--9885787",2015,2015,1,4755,1673,4430
3168,1,"fingerpress ltd","fingerpress ltd","1--908824",2015,2015,1,4751,1674,4429
3169,1,"finishing line press","finishing line press","1--62229",2015,2015,12,4750,1675,2638
3170,1,"finlee augare books","finlee augare books","0--9914643",2015,2015,1,4749,1676,4428
3171,1,"fire and ice","fire and ice","1--68046",2015,2015,1,4748,1677,2637
3172,1,"fire and ice books","fire and ice books","1--5173",2015,2015,1,7,2491,148
3173,1,"firefly","firefly","1--910080",2015,2015,1,4747,1678,2636
3174,1,"firefly books","firefly books","1--77085",2015,2015,8,1239,1679,1258
3175,1,"firefly books ltd","firefly books ltd","1--77085",2015,2015,3,1239,1679,1258
3176,1,"firekeepers","firekeepers","1--5173",2015,2015,1,7,2491,148
3177,1,"firestarter publishing","firestarter publishing","1--62218",2015,2015,1,4743,1680,2635
3178,1,"firework press","firework press","1--5196",2015,2015,2,35,2491,172
3179,1,"first books","first books","1--937090",2015,2015,1,4736,1681,4427
3180,1,"first edition design publishing","first edition design publishing","1--62287",2015,2015,2,4732,1682,4426
3181,1,"first edition design publishing inc","first edition design publishing inc","1--5069",2015,2015,1,4733,1683,4425
3182,1,"first forum press","first forum press","1--62637",2015,2015,4,527,1684,333
3183,1,"first rate publishers","first rate publishers","1--5115",2015,2015,1,479,2491,94
3184,1,"first second","first second","1--4965;1--250;1--59643;1--62672",2015,2015,11,377,3389,153
3185,1,"first second books","first second books","1--62672",2015,2015,1,377,3389,153
3186,1,"first story","first story","0--85748",2015,2015,2,4725,1685,4424
3187,1,"first street gallery humboldt state university","first street gallery humboldt state university","0--692",2015,2015,1,3,1177,1
3188,1,"first unitarian church of portland oregon","first unitarian church of portland oregon","0--692",2015,2015,1,3,1177,1
3189,1,"firstforumpress","firstforumpress","1--62637",2015,2015,2,527,1684,333
3190,1,"fiscal publications","fiscal publications","1--906201",2015,2015,2,4754,1686,2634
3191,1,"fisher dehaan press","fisher dehaan press","1--5153",2015,2015,2,7,2491,130
3192,1,"fisher gilmore publishing","fisher gilmore publishing","0--9909294",2015,2015,1,4712,1687,4423
3193,1,"fisher imprints","fisher imprints","1--84888",2015,2015,2,1214,1688,1232
3194,1,"fisher price","fisher price","1--927666",2015,2015,1,4710,1689,2633
3195,1,"fisheries research and development corporation","fisheries research and development corporation","0--646",2015,2015,1,486,516,140
3196,1,"fisheries research and development corporation and nmac sa pty ltd","fisheries research and development corporation and nmac sa pty ltd","0--9808042",2015,2015,1,4703,1690,2632
3197,1,"fisheries research and development corporation and south australian research and development institute","fisheries research and development corporation and south australian research and development institute","1--921563",2015,2015,1,4704,1691,4422
3198,1,"fitcat enterprises inc","fitcat enterprises inc","1--941433",2015,2015,2,4697,1692,4421
3199,1,"fitzcarraldo","fitzcarraldo","0--9929747",2015,2015,1,4698,1693,2631
3200,1,"fitzhenry and whiteside","fitzhenry and whiteside","1--55455",2015,2015,1,4693,1694,2630
3201,1,"fitzrandolph family trust","fitzrandolph family trust","1--4834",2015,2015,1,540,2704,239
3202,1,"five oaks press","five oaks press","0--9907842",2015,2015,1,4687,1695,4420
3203,1,"five senses education","five senses education","1--74130",2015,2015,1,4688,1696,2629
3204,1,"five senses education pty ltd","five senses education pty ltd","1--76032",2015,2015,1,4684,1697,4419
3205,1,"five star","five star","1--4328",2015,2015,1,26,1805,113
3206,1,"five star publications inc","five star publications inc","1--58985",2015,2015,1,4683,1698,4418
3207,1,"five star publishing","five star publishing","0--373",2015,2015,1,39,1805,52
3208,1,"flame tree","flame tree","1--78361",2015,2015,2,248,1699,489
3209,1,"flame tree publishing","flame tree publishing","1--78361;1--78664",2015,2015,14,248,1699,489
3210,1,"flame tree publishing ltd","flame tree publishing ltd","1--78361",2015,2015,1,248,1699,489
3211,1,"flamingo","flamingo","0--00",2015,2015,1,115,617,32
3212,1,"flarestack poets","flarestack poets","1--906480",2015,2015,1,4679,1700,4417
3213,1,"flash forward books","flash forward books","0--692",2015,2015,1,3,1177,1
3214,1,"flat world knowledge","flat world knowledge","1--4533",2015,2015,2,4674,1701,4416
3215,1,"flatiron books","flatiron books","1--250",2015,2015,6,6,4558,21
3216,1,"flatirons press","flatirons press","0--9967329",2015,2015,2,4671,1702,2628
3217,1,"flechaverde inc","flechaverde inc","1--5028",2015,2015,1,7,2491,174
3218,1,"fleming museum of art university of vermont","fleming museum of art university of vermont","0--934658",2015,2015,1,4668,1703,2627
3219,1,"flip city media inc","flip city media inc","1--942833",2015,2015,1,4665,1704,2626
3220,1,"flip learning","flip learning","0--9910375",2015,2015,1,4666,1705,2625
3221,1,"flipside ink llc","flipside ink llc","0--692",2015,2015,1,3,1177,1
3222,1,"flirt","flirt","0--553",2015,2015,1,7,3389,3
3223,1,"flitzy books","flitzy books","0--9906976",2015,2015,1,4659,1706,4415
3224,1,"floating flotsum com","floating flotsum com","0--578",2015,2015,1,466,11,15
3225,1,"floating leaf press","floating leaf press","0--9969303",2015,2015,1,4655,1707,2624
3226,1,"floating world editions","floating world editions","1--891640",2015,2015,1,4654,1708,4414
3227,1,"flood editions","flood editions","0--9903407",2015,2015,1,4651,1709,4413
3228,1,"flood gallery","flood gallery","0--9928366",2015,2015,1,1222,1710,992
3229,1,"flood gallery publishing","flood gallery publishing","0--9928366",2015,2015,1,1222,1710,992
3230,1,"floricanto press","floricanto press","1--5186;1--5196",2015,2015,2,35,2491,172
3231,1,"florida international university","florida international university","0--9859416",2015,2015,1,4647,1711,2623
3232,1,"florida sportsman","florida sportsman","1--934622",2015,2015,1,4648,1712,4412
3233,1,"floris books","floris books","0--86315;1--78250",2015,2015,10,214,1713,488
3234,1,"flowerpot press","flowerpot press","1--77093;1--4867",2015,2015,11,1223,1714,991
3235,1,"flowers","flowers","1--906412",2015,2015,1,4643,1715,4411
3236,1,"flushed with pride press","flushed with pride press","0--692",2015,2015,1,3,1177,1
3237,1,"flutter press","flutter press","1--5191;0--692",2015,2015,2,99,2491,169
3238,1,"fluvanna historical society","fluvanna historical society","0--9891509",2015,2015,1,4642,1716,4410
3239,1,"flying eye books","flying eye books","1--909263",2015,2015,15,69,3145,344
3240,1,"flying frog publishing","flying frog publishing","1--60745",2015,2015,1,4640,1717,4409
3241,1,"flynn and park street press","flynn and park street press","0--9903233",2015,2015,1,4638,1718,4408
3242,1,"focal friends of children and literature","focal friends of children and literature","0--692",2015,2015,2,3,1177,1
3243,1,"focal press","focal press","0--240;0--203;0--415;1--138;1--315;1--136",2015,2015,31,28,3787,6
3244,1,"focal press taylor and francis group","focal press taylor and francis group","0--240;0--415;1--138",2015,2015,4,28,3787,6
3245,1,"focus publishing","focus publishing","1--936141",2015,2015,1,4635,1719,2622
3246,1,"focused ultrasound foundation","focused ultrasound foundation","1--4951",2015,2015,1,472,1244,25
3247,1,"fodor's","fodor's","0--8041",2015,2015,1,7,3389,3
3248,1,"fodor's travel","fodor's travel","0--8041;1--101",2015,2015,24,7,3389,3
3249,1,"fodor's travel publications","fodor's travel publications","0--8041;1--101",2015,2015,4,7,3389,3
3250,1,"fog city publishing","fog city publishing","0--9906961",2015,2015,1,4625,1720,2621
3251,1,"folded word","folded word","1--61019",2015,2015,1,4623,1721,2620
3252,1,"fons and porter","fons and porter","1--4402",2015,2015,5,55,4172,42
3253,1,"fons and porter books","fons and porter books","1--4402",2015,2015,1,55,4172,42
3254,1,"fonthill","fonthill","1--78155",2015,2015,6,332,1722,560
3255,1,"fonthill media","fonthill media","1--63500;1--78155",2015,2015,6,332,1722,560
3256,1,"food allergy canada","food allergy canada","1--68222",2015,2015,1,38,669,248
3257,1,"food and agricultural organization of the united nations and market matters inc with world scientific publishing co","food and agricultural organization of the united nations and market matters inc with world scientific publishing co","92--5",2015,2015,1,4617,1723,2619
3258,1,"food arts fusion","food arts fusion","1--942118",2015,2015,1,1164,1724,990
3259,1,"food arts fusion llc","food arts fusion llc","1--942118",2015,2015,1,1164,1724,990
3260,1,"foothills publishing","foothills publishing","0--921053",2015,2015,9,4607,1725,2618
3261,1,"footprint","footprint","1--910120",2015,2015,5,1149,1726,1257
3262,1,"footprint handbooks","footprint handbooks","1--910120",2015,2015,2,1149,1726,1257
3263,1,"for beginners","for beginners","1--934389",2015,2015,2,4605,1727,4407
3264,1,"for beginners llc","for beginners llc","1--939994",2015,2015,2,4606,1728,2617
3265,1,"for dummies","for dummies","1--118;1--119",2015,2015,16,50,3498,4
3266,1,"for dummies a wiley brand john wiley and sons inc","for dummies a wiley brand john wiley and sons inc","1--119",2015,2015,2,50,3498,4
3267,1,"forbes media llc","forbes media llc","0--9962201",2015,2015,1,4609,1729,2616
3268,1,"fordham university press","fordham university press","0--8232",2015,2015,29,597,1543,649
3269,1,"foreedge","foreedge","1--61168",2015,2015,4,532,711,335
3270,1,"foreign affairs defence and trade legislation committee","foreign affairs defence and trade legislation committee","1--76010",2015,2015,1,477,1110,77
3271,1,"foreign policy centre","foreign policy centre","1--905833",2015,2015,2,4600,1730,4406
3272,1,"forever","forever","1--4555;1--62953",2015,2015,21,11,3389,48
3273,1,"forever hachette book group","forever hachette book group","1--4555",2015,2015,3,11,2654,48
3274,1,"forever yours","forever yours","1--4555",2015,2015,5,11,2654,48
3275,1,"forge","forge","0--7653",2015,2015,6,473,4558,30
3276,1,"forge a tom doherty associates book","forge a tom doherty associates book","0--7653",2015,2015,6,473,4558,30
3277,1,"forge a tom doherty associates llc","forge a tom doherty associates llc","0--7653",2015,2015,2,473,4558,30
3278,1,"forge books","forge books","0--7653",2015,2015,2,473,4558,30
3279,1,"forge books a tom doherty associates book","forge books a tom doherty associates book","0--7653",2015,2015,2,473,4558,30
3280,1,"forgotten books","forgotten books","9936--36;1--331;0--243;1--334;1--333;1--330;1--4510;1--4400;1--332;0--259",2015,2015,53,490,1731,158
3281,1,"forti publications","forti publications","0--9843561",2015,2015,1,4590,1732,2615
3282,1,"fortress","fortress","1--4514",2015,2015,1,167,4558,267
3283,1,"fortress press","fortress press","1--5064;1--4514;0--8006;1--137",2015,2015,48,167,4558,267
3284,1,"forward ltd","forward ltd","0--571",2015,2015,1,88,1621,350
3285,1,"forward movement","forward movement","0--88028",2015,2015,1,4591,1733,4405
3286,1,"forward thinking publishing","forward thinking publishing","0--9934652",2015,2015,2,4602,1734,2614
3287,1,"fossil press","fossil press","0--9848047",2015,2015,1,4586,1735,4404
3288,1,"foster academics","foster academics","1--63242",2015,2015,8,4583,1736,4403
3289,1,"foster law firm","foster law firm","1--4995",2015,2015,1,7,2491,532
3290,1,"fostering network","fostering network","1--897869",2015,2015,1,4580,1737,4402
3291,1,"fotoevidence","fotoevidence","0--9963912",2015,2015,1,4579,1738,4401
3292,1,"foundation center","foundation center","1--59542",2015,2015,4,4578,1739,4400
3293,1,"foundation for critical thinking press","foundation for critical thinking press","0--944583",2015,2015,1,4575,1740,2613
3294,1,"foundation for deep ecology","foundation for deep ecology","1--939621",2015,2015,1,1135,1741,989
3295,1,"foundation press","foundation press","1--62810;1--60930;1--63459",2015,2015,8,43,1860,181
3296,1,"foundation press leg inc d b a west academic","foundation press leg inc d b a west academic","1--62810",2015,2015,1,43,1860,181
3297,1,"foundation press west academic","foundation press west academic","1--60930",2015,2015,1,43,1860,181
3298,1,"founders house publishing","founders house publishing","0--692",2015,2015,2,3,1177,1
3299,1,"foundry press","foundry press","0--692",2015,2015,3,3,1177,1
3300,1,"fountain blue publishing","fountain blue publishing","1--62868",2015,2015,1,4564,1742,4399
3301,1,"fountainhead press","fountainhead press","1--68036;1--59871",2015,2015,4,300,1743,559
3302,1,"four corners books","four corners books","1--909829",2015,2015,1,4560,1744,2612
