F001_a,leader_18,isbn_tag,isbn_tag1,F008_0710,F040_e,F260_is,F264_is,F26x_b_cleaned,source
829450318,a,,,1974,0,1,0,oxford university press,1
421439392,a,,,1967,0,1,0,macmillan,1
1066463395,i,,,2018,0,1,0,dartmouth college press,1
1226325, ,,,1962,0,1,0,c.t. branford co,1
550588543,a,,,1966,0,1,0,bantam books,1
881088805,i,1--909751,1--909751,2013,1,0,1,noel davidson?,1
899945971,a,0--521,0--521,1998,0,1,0,cambridge university press,1
423930795,i,,,19uu,0,1,0,chilton book co,1
1085491540,i,0--8075,0--8075,2018,1,0,1,albert whitman and company,1
896839642,i,1--59922,1--59922,2012,1,0,1,twin sisters productions,1
959982067,i,1--5346,1--5346,2016,1,0,1,silver dynasty publications,1
2004969,i,,,1972,0,1,0,new american library,1
422495461,a,,,1958,0,1,0,prentice hall,1
45457954,a,0--373,0--373,2001,0,1,0,harlequin,1
883156908,i,0--19,0--19,2014,1,0,1,oxford university press,1
38012490,a,1--57335,1--57335,1996,0,1,0,shooting star press,1
909365119,i,0--306,0--306,uuuu,0,1,0,plenum p.,1
1042076026,i,1--5099,1--5099,2018,1,0,1,hart,1
919621503,i,1--61451,1--61451,2015,0,1,0,mouton de gruyter,1
1030913997,i,1--108,1--108,2018,1,0,1,cambridge university press,1
38648922,a,,,1989,0,1,0,aristarchus knowledge industries,1
953804990,i,0--241,0--241,2016,1,0,1,dk/penguin random house,1
933250080,i,0--7653,0--7653,2015,1,0,1,tor,1
773250371,a,0--07,0--07,2000,0,1,0,medmaster,1
3140436,i,,,1969,0,1,0,tempo books,1
826902763,i,1--118 ;; 1--283,1--118,2013,1,0,1,ieee press,1
243506125,a,0--665,0--665,1982,0,1,0,carey and hart,1
1045324303,i,0--19,0--19,2014,1,0,1,oxford university press,1
946768025,i,1--4399,1--4399,2015,1,0,1,temple university press,1
873085842,i,1--78285,1--78285,2013,1,0,1,barefoot books,1
1054857033,i,1--78112,1--78112,2018,1,0,1,barrington stoke,1
867911774,i,981--4355,981--4355,2012,0,1,0,world scientific,1
882261442,i,0--203,0--203,2012,1,0,1,routledge,1
909303437,i,1--4088,1--4088,2015,1,0,1,bloomsbury,1
932325900,i,,,2011,1,0,1,lippincott williams and wilkins,1
962227875,i,1--4104,1--4104,2016,0,1,0,thorndike press,1
317081957,i,,,1956,0,1,0,j. wiley,1
853717683,i,0--7664,0--7664,2008,1,0,1,global education systems ltd. [ges,1
909356293,i,0--323,0--323,1999,0,1,0,mosby,1
882092364,i,0--9766405,0--9766405,2014,1,0,1,toadlily press,1
867276896,i,1--107,1--107,2012,0,1,0,cambridge university press,1
757448189,a,,,1960,0,1,0,prentice-hall,1
4023197,i,,,1965,0,1,0,dell,1
438674092,i,0--567,0--567,2003,0,1,0,t and t clark,1
1011608340,a,0--425,0--425,2015,0,0,1,ace books,1
949983309,i,0--00,0--00,2015,1,0,1,harper,1
549085668,a,,,2010,0,1,0,center for land grant studies,1
891397229,i,0--7627,0--7627,2012,1,0,1,gpp travel,1
1003351202,i,0--271,0--271,2015,1,0,1,pennsylvania state university press,1
12684171,a,0--86863,0--86863,1981,0,1,0,heinemann,1
935492637,i,1--118,1--118,2016,1,0,1,john wiley and sons ltd,1
911214706,i,1--138 ;; 1--315,1--138,2015,0,1,0,routledge,1
879652461,i,0--7011,0--7011,1971,0,1,0,scottish academic press,1
1040648731,i,1--4448,1--4448,2017,1,0,1,linford,1
912318308,i,3--0353 ;; 3--0343,3--0353,2015,1,0,1,peter lang,1
925458307,i,90--04,90--04,2015,0,1,0,brill,1
926166564,i,,,2015,1,0,1,soundview executive book summaries,1
3365827,i,0--553,0--553,1977,0,1,0,bantam books,1
1047575017,i,1--4988,1--4988,2018,1,0,1,gideon informatics inc,1
77383215,a,0--665,0--665,1980,0,1,0,trübner,1
13958068,i,,,1981,0,1,0,time-life books,1
881571549,a,1--135,1--135,2006,0,1,0,routledge,1
857199624,a,0--939934,0--939934,1994,0,1,0,international monetary fund,1
783311558,i,1--4663,1--4663,2011,1,1,0,createspace,1
57590011,i,1--56367,1--56367,2005,1,0,1,fairchild publications,1
1842257, ,,,1965,0,1,0,simon and schuster,1
1090048222,i,1--84614,1--84614,2019,1,0,1,penguin books,1
25330722,a,0--440,0--440,1992,0,1,0,dell,1
1066354461,i,1--4724,1--4724,2017,1,0,1,routledge,1
1037300587,i,0--241,0--241,2018,1,0,1,ladybird books,1
761314211,a,0--7652,0--7652,2004,0,1,0,pearson learning group,1
939602219,i,,,1992,1,0,1,cookbook publishers inc,1
1081074965,i,0--6484200,0--6484200,2018,1,0,1,elephant house press,1
919736892,i,,,2015,0,1,0,"maa, mathematical association of america",1
1012344560,i,0--12,0--12,2019,1,0,1,elsevier,1
1013496849,i,0--674,0--674,2018,1,0,1,harvard university press,1
156019731,i,,,1992,1,0,1,consolidated artists publishing co,1
946914165,i,0--09,0--09,2016,1,0,1,arrow books,1
1049753972,a,3--540,3--540,2000,0,0,1,springer,1
66017521,a,,,1980,0,1,0,university microfilms,1
915042274,a,1--935476,1--935476,2014,0,1,0,sigma theta tau international,1
868909052,i,1--4910,1--4910,2013,1,0,1,createspace independent publishing platform,1
961204575,i,1--60732,1--60732,2017,1,0,1,wac clearinghouse,1
1060779127,i,1--4654,1--4654,2018,1,0,1,dk publishing inc,1
681984659,a,,,1982,0,1,0,beaufort books,1
905867469,i,1--315 ;; 1--317,1--315,2015,1,0,1,routledge,1
1049575669,i,1--138,1--138,2019,1,0,1,routledge,1
907390648,i,1--4039,1--4039,2015,1,0,1,palgrave macmillan,1
36897724,i,,,1963,1,0,1,new american library of world literature inc,1
866798940,i,0--520,0--520,1988,0,1,0,university of california press,1
1024014304,i,3--11,3--11,2017,1,0,1,de gruyter,1
1084729753,i,,,2018,1,0,1,walker books,1
25008494,a,0--7145,0--7145,1979,0,1,0,j. calder,1
944474955,i,1--4236,1--4236,2016,1,0,1,gibbs smith,1
1016848475,i,0--7278,0--7278,2017,1,0,1,severn house large print,1
33212035,a,92--1,92--1,1994,0,1,0,united nations,1
362573,a,,,1964,0,1,0,"harcourt, brace and world",1
801665673,a,,,2008,0,1,0,university of california press,1
859265909,i,0--9890438,0--9890438,2013,0,0,1,iitac press / illinois institute of technology college of architecture,1
773412570, ,,,1973,0,1,0,mit press,1
879203153,i,0--316,0--316,2004,1,0,1,"little, brown and co",1
865169575,i,1--78074,1--78074,2013,1,0,1,oneworld,1
1028023874,i,1--946020,1--946020,2017,0,0,1,themis bar review llc,1
1043903379,i,,,2010,1,0,1,south dakota state historical society press,1
580009982, ,,,1966,0,1,0,kennikat press,1
600992744,a,0--88486,0--88486,2010,0,1,0,bristol park books,1
220506473,a,,,1954,0,1,0,hamilton,1
1055633745,i,1--4738,1--4738,2015,1,0,1,pen and sword history,1
1082215401,i,1--315,1--315,2014,1,0,1,routledge,1
1539674, ,,,1961,0,1,0,reinhold pub. corp,1
440621529,i,0--14,0--14,1985,0,1,0,penguin books,1
796959268,a,0--19,0--19,1998,0,1,0,oxford university press,1
39319519,a,1--55911 ;; 1--55624,1--55911,1993,0,1,0,wright group,1
1034909426,i,0--7494,0--7494,2016,1,0,1,kogan press,1
15521529,a,0--87413,0--87413,1987,0,0,1,university of delaware press,1
865011149,i,,,2013,1,0,1,american museum of natural history,1
937873186,i,0--7636,0--7636,2013,1,0,1,candlewick press,1
1036819968,a,,,2005,0,1,0,parragon pub,1
961578822,i,0--8032,0--8032,2014,1,0,1,university of nebraska press,1
1002826260,i,0--674,0--674,2018,1,0,1,belknap press of harvard university press,1
908063535,i,1--4666,1--4666,2014,1,0,1,igi publishing,1
10013411,a,0--441,0--441,1982,0,1,0,ace books,1
908914392,i,0--7434 ;; 1--101,1--101,2015,1,0,1,ballantine books,1
10514835,a,0--586,0--586,1979,0,1,0,granada pub,1
900332542,i,1--292,1--292,2014,0,1,0,pearson,1
48469951,a,0--87846,0--87846,2001,0,1,0,artworks,1
751780053,a,1--84532,1--84532,2010,0,1,0,hm treasury,1
893872590,i,1--4614,1--4614,2015,1,0,1,springer,1
866883849,i,1--107,1--107,2013,0,1,0,cambridge university press,1
23607023,a,,,1958,0,1,0,heinemann,1
1054357409,i,0--9990982,0--9990982,2017,1,0,1,jeff magnuson,1
317549424,a,0--06,0--06,1991,0,1,0,harperperennial,1
897003180,i,0--19,0--19,2014,0,0,1,oxford university press,1
884585575,i,1--306 ;; 1--135 ;; 1--315,1--315,2013,1,0,1,routledge,1
1028676704,i,,,1988,1,0,1,st. martin's press,1
441843082,i,1--55786,1--55786,2002,0,1,0,blackwell,1
1089596722,a,0--8070,0--8070,2006,0,1,0,beacon press,1
17563346,a,,,1988,0,1,0,thompson pub. group,1
496029498,a,0--373,0--373,2005,0,1,0,silhouette books,1
2551158,i,,,1975,0,1,0,xerox university microfilms,1
70219052,a,0--14,0--14,2006,0,1,0,speak,1
1004769819,i,1--138,1--138,2018,1,0,1,routledge,1
875414880,i,1--4976,1--4976,2014,1,0,1,open road integrated media,1
1089928231,i,,,2019,1,0,1,center point large print,1
122752414,a,,,1978,0,1,0,central conference of american rabbis,1
953707891,i,1--78536,1--78536,2016,1,0,1,"ee, edward elgar publishing",1
896635488, ,,,1966,0,1,0,chapman,1
835967285,i,0--8109,0--8109,2011,0,1,0,abrams,1
25746954,i,0--590,0--590,1993,1,0,1,scholastic,1
706018185,a,0--425,0--425,2011,0,1,0,berkley books,1
31621311,a,0--14,0--14,1994,0,1,0,penguin books,1
1023049645,i,1--68370,1--68370,2018,1,0,1,gilead publishing,1
490363311,i,1--55775,1--55775,1992,0,1,0,international monetary fund,1
963685997,a,0--421,0--421,1997,0,1,0,sweet and maxwell,1
1028722745,a,,,1998,0,1,0,island press,1
881366727,i,0--19,0--19,2014,1,0,1,oxford university press,1
490200008,i,,,1965,0,1,0,longmans,1
1048013958,i,1--5263,1--5263,2018,1,0,1,wayland,1
944462180,i,,,2014,1,0,1,cambridge university press,1
491912771,i,0--415,0--415,2006,0,1,0,routledge,1
2646447,i,0--312,0--312,1977,0,1,0,st. martin's press,1
4056780,i,0--670,0--670,1979,0,1,0,viking press,1
1011612908,i,1--63472,1--63472,2017,1,0,1,cherry lake publishing,1
50544883,a,,,1994,0,1,0,swansons analysis systems,1
908324481,i,1--118,1--118,2015,1,0,1,wiley,1
872992076,i,,,2013,1,0,1,"conference publishing services, ieee computer society",1
936086732,i,,,1977,1,0,1,surree ltd inc,1
502237679,i,0--06,0--06,2010,1,0,1,harper,1
953885196,i,1--61250,1--61250,2013,0,0,1,harvard education press,1
945357103,i,1--4982,1--4982,2016,1,0,1,cascade books,1
770795601,a,,,1991,0,1,0,fawcett columbine,1
15845582,i,0--352,0--352,1977,0,1,0,w.h. allen,1
10727954,a,0--340,0--340,1968,0,1,0,hodder and stoughton,1
900913329,i,0--544,0--544,2016,1,0,1,houghton mifflin harcourt,1
1004685590,i,1--4426,1--4426,2017,1,0,1,university of toronto press,1
496632656,i,,,2002,0,0,1,quartet books,1
45329411,i,0--316,0--316,1999,1,0,1,"little, brown and co",1
894805502,a,,,1985,0,1,0,penguin books,1
838559532,a,0--7614,0--7614,2012,0,1,0,amazon publishing,1
920670709,i,90--04,90--04,2015,0,1,0,brill,1
419808439,i,0--373,0--373,2009,1,0,1,silhouette books,1
889521773,a,0--13,0--13,2015,0,1,0,addison-wesley,1
1019838728,i,1--78533,1--78533,2018,1,0,1,berghahn books,1
1099286004,i,,,2013,0,0,1,jessica kingsley publishers,1
615210368,a,,,2007,0,1,0,university of california press,1
45994454,i,0--88145,0--88145,1999,1,0,1,broadway play publishing,1
1088424980,i,1--59948,1--59948,2018,1,0,1,main street rag publishing company,1
949871230,i,1--911096,1--911096,2016,1,0,1,helion and company limited,1
964291460,i,1--60945,1--60945,2017,1,0,1,europa editions,1
20627350,a,,,1967,0,1,0,mcgraw-hill,1
494480516,i,0--8218,0--8218,2007,0,1,0,ams chelsea pub,1
21895220,a,0--19,0--19,1988,0,1,0,clarendon press,1
1016079709,i,0--7232,0--7232,1989,0,0,1,f. warne,1
798821224,a,0--8039,0--8039,1983,0,1,0,sage publications,1
2666055,i,,,1976,0,1,0,nilsen,1
808847, ,0--85456,0--85456,1973,0,1,0,ulverscroft,1
55204549,a,0--439,0--439,2004,0,1,0,scholastic,1
950959311,i,0--7278,0--7278,2016,1,0,1,severn house publishers ltd,1
929538612,i,1--4666,1--4666,2016,1,0,1,igi global,1
1097330096, ,,,1972,0,1,0,american management association,1
967784464,i,,,2016,1,0,1,"university of california, san diego",1
908944106,i,0--373,0--373,2015,1,0,1,love inspired books,1
3812386,i,,,1978,0,1,0,university microfilms international,1
1037283301, ,1--59413,1--59413,2007,0,1,0,thomson,1
953874354,i,1--4075,1--4075,2009,1,0,1,parragon,1
852258504,i,,,2013,1,0,1,james madison university,1
1020638596,i,1--78660,1--78660,2018,1,0,1,rowman and littlefield international,1
248840837,a,,,1984,0,1,0,national trust,1
868967652,i,1--315,1--315,1998,1,0,1,theatre arts books/routledge,1
809412480,a,1--4448,1--4448,2009,0,1,0,f.a. thorpe,1
46606717,a,,,2000,0,1,0,edc pub,1
145812,i,,,1971,0,0,1,g.p. putnam's sons,1
43401355,a,0--472,0--472,1999,0,1,0,university of michigan press,1
1032357221,i,1--4744,1--4744,2018,1,0,1,edinburgh university press,1
3765666,i,,,1977,0,1,0,warner books,1
793576275,i,1--59992,1--59992,2012,1,1,0,walnut springs press,1
12441705,a,0--7089,0--7089,1985,0,1,0,thorpe,1
1032616419,i,,,2018,1,0,1,mcgraw-hill education,1
889266188,i,1--306 ;; 1--315,1--315,2013,1,0,1,routledge,1
23434999,a,0--8041,0--8041,1991,0,1,0,ballantine books,1
5290784,i,0--8069,0--8069,1978,0,1,0,sterling pub. co,1
251877656, ,,,1965,0,1,0,"university of pennsylvania, institute for cooperative research",1
1014358711,i,1--119,1--119,2016,1,0,1,"john wiley and sons, incorporated",1
1011516572,i,1--78657,1--78657,2017,1,0,1,lonely planet publications pty. ltd,1
2752401,i,,,1969,0,1,0,northwestern university,1
883427695,i,1--4472,1--4472,2013,1,0,1,pan macmillan,1
1099299210,i,1--4985,1--4985,2017,0,0,1,lexington books,1
1066118271,i,1--63158,1--63158,2019,1,0,1,racehorse for young readers,1
779409044,a,0--8161,0--8161,1989,0,1,0,g.k. hall,1
48248681,a,0--9656353,0--9656353,2001,0,1,0,wellness connection,1
889315506,i,0--7890 ;; 1--315 ;; 1--317,1--315,2012,1,0,1,routledge,1
1805466,i,,,1963,1,0,1,st. paul editions,1
639863414,a,,,1952,0,1,0,macmillan,1
921610880,i,1--5081,1--5081,2016,1,0,1,powerkids press,1
919656953,i,1--4109,1--4109,2015,1,0,1,heinemann library,1
52306096,a,1--57990,1--57990,2002,0,1,0,lark books,1
778331224, ,,,1962,0,1,0,asia pub. house,1
889781077,i,1--4668,1--4668,2014,1,0,1,henry holt and company,1
828834140,i,0--566,0--566,2013,1,0,1,gower,1
898073208,i,1--905968,1--905968,2013,1,0,1,tom donovan editions,1
868812244,i,1--78100,1--78100,2013,0,1,0,edward elgar,1
1035679664,a,,,1990,0,1,0,morrow,1
1037260963,a,1--59084,1--59084,2005,0,0,1,mason crest publishers,1
959994928,i,,,2015,0,1,0,packt publishing,1
1053605873,i,1--138,1--138,2018,1,0,1,"crc press, taylor and francis group",1
1051778945,i,0--544,0--544,2019,1,0,1,houghton mifflin harcourt,1
912319892,i,1--315,1--315,2015,1,0,1,routledge,1
962059858,i,1--942316,1--942316,2016,1,0,1,skyspark books,1
956399135,i,,,2015,1,0,1,grayson publishing,1
29200845,i,0--446,0--446,1962,0,1,0,warner books,1
865011438,i,0--520,0--520,2013,0,1,0,university of california press,1
909833971,i,,,2015,0,0,1,routledge,1
690196739,i,1--4419,1--4419,2010,0,1,0,springer,1
41205504,a,0--19,0--19,1998,0,1,0,clarendon press,1
12363351,a,0--8135,0--8135,1984,0,1,0,rutgers university press,1
910993746,i,1--55861,1--55861,2015,1,0,1,"feminist press, at the city university of new york",1
865398646,a,0--312,0--312,1998,0,1,0,st. martin's paperbacks,1
320850808,a,,,1995,0,1,0,umi dissertation services,1
467870538,i,1--4443,1--4443,2001,1,0,1,blackwell science,1
779063736,a,,,1963,0,1,0,oxford university press,1
70806511,a,,,2006,0,1,0,"horace w. sturgis library, kennesaw state university",1
962847777,i,,,2012,0,0,1,haw river films,1
27288990, ,,,1964,0,1,0,harper and row,1
874970511,i,1--138,1--138,2014,1,0,1,"routledge, taylor and francis group",1
899245039,i,1--321,1--321,2014,1,0,1,"university of california, riverside",1
1089460663,i,1--5201,1--5201,2016,1,0,1,adjoa sarfo-bonsu,1
903964504,i,0--8341,0--8341,2014,1,0,1,beacon hill press of kansas city,1
1031425060,i,1--5026,1--5026,2018,1,0,1,cavendish square,1
1063477744,i,1--910949,1--910949,2015,1,0,1,scene by scene,1
893674107,i,1--4649,1--4649,2012,1,0,1,scholarly media,1
871682559,i,0--486,0--486,2012,0,1,0,dover publications inc,1
947043284,i,1--5119,1--5119,2016,1,0,1,spotlight publications,1
39655314,a,0--8273,0--8273,1999,0,0,1,delmar publishers,1
958942268,i,1--941480,1--941480,2016,1,0,1,world literary press,1
928703014,i,,,1988,0,1,0,routledge,1
878138935,i,1--136 ;; 1--315,1--315,2013,1,0,1,routledge,1
66018395,a,,,1980,0,1,0,university microfilms international,1
9505742,a,0--528,0--528,1982,0,1,0,rand mcnally,1
900478620,i,,,2014,1,0,1,live publishing company,1
422131515,a,,,1966,0,1,0,plays inc,1
1036763691,i,1--78801,1--78801,2019,1,0,1,royal society of chemistry,1
11709252,a,,,1953,0,1,0,viking press,1
1085492178,i,0--7636,0--7636,2018,1,0,1,candlewick press,1
798784032,a,,,1977,0,1,0,elsevier,1
435646260,a,1--4199,1--4199,2009,0,1,0,ellora's cave romantica pub,1
877152120,i,1--934962,1--934962,2013,1,0,1,original works pub,1
809416426,a,1--84782,1--84782,2007,0,1,0,f.a. thorpe,1
859339486,i,0--615,0--615,2013,1,0,1,equator,1
891395340,i,3--03813 ;; 0--87849,3--03813,2005,1,0,1,trans tech publications,1
933291646,i,1--119,1--119,2016,1,0,1,john wiley,1
24526847,a,,,1970,0,1,0,lee and shepard,1
492406392,i,0--19,0--19,2000,0,1,0,clarendon press,1
952716413,i,0--9969896 ;; 0--9969895,0--9969895,2016,1,0,1,dave burgess consulting inc,1
1007069545,i,1--138,1--138,2018,1,0,1,routledge,1
491928429,i,,,2000,0,1,0,mathworks inc,1
881686725,i,3--11,3--11,2014,1,0,1,de gruyter,1
34583995,i,0--670 ;; 0--14,0--670,1996,1,0,1,viking,1
916735732,i,1--63242,1--63242,2015,1,0,1,foster academics,1
868394599,i,0--230,0--230,2013,0,1,0,palgrave macmillan,1
862980468,i,0--300,0--300,1983,1,0,1,yale university press,1
1058438345,i,0--203,0--203,2008,1,0,1,routledge,1
858902413,a,,,1966,0,1,0,penguin books,1
28336633,i,0--534,0--534,1994,1,0,1,duxbury press,1
870890477,i,1--934984,1--934984,2014,1,0,1,"american college of obstetricians and gynecologists, women's health care physicians",1
961106486,i,1--105,1--105,2010,1,0,1,cook communication,1
941185992,i,1--4954 ;; 1--4935,1--4935,2013,1,0,1,createspace independent publishing platform,1
1090395202,i,,,2018,0,0,1,phaidon press limited,1
1090355114,i,,,1970,1,0,1,dsi sales,1
858027973,i,0--7089,0--7089,1978,0,1,0,f.a. thorpe,1
33421704,a,3--453 ;; 0--553 ;; 0--7181,0--553,1970,0,1,0,bantam,1
1036874614,a,,,1980,0,1,0,harlequin,1
7961442,a,,,1950,0,1,0,charles scribner's sons,1
45263907,i,1--57075,1--57075,2000,1,0,1,orbis books,1
873949111,i,,,2012,1,0,1,wayne state university law school,1
930998622,i,0--425,0--425,2015,0,1,0,berkley sensation,1
958449339,i,1--60958 ;; 1--5182,1--60958,2017,0,0,1,american girl,1
1030896065,i,,,1975,1,0,1,luna bisonte prods,1
1029771002,i,1--350,1--350,2019,1,0,1,"bloomsbury academic, bloomsbury publishing plc",1
894542449,a,1--4645 ;; 0--7660,0--7660,2014,0,1,0,enslow publishers,1
489775317,i,0--295,0--295,1994,0,1,0,university of washington press,1
635935476,a,0--394,0--394,1996,0,1,0,knopf,1
1001573474,i,,,1971,0,0,1,"health services research, federal health programs service",1
1046870, ,0--8161,0--8161,1974,0,1,0,g.k. hall,1
5049424,i,,,1970,0,1,0,prentice-hall,1
1012401532,i,0--7897,0--7897,2018,1,0,1,que,1
961679828,i,1--78439,1--78439,2015,1,0,1,packt publishing,1
4008049,i,,,1963,0,1,0,travel book club,1
221632997,a,,,1967,0,1,0,ronald pr.,1
801271509,a,,,1983,0,1,0,s. bension,1
865277367,a,1--59722,1--59722,2009,0,1,0,gale cengage learning,1
1363420,i,0--391,0--391,1976,0,1,0,humanities press,1
275620,i,,,1969,0,0,1,fortress press,1
1015545038, ,0--521,0--521,2011,1,0,1,cambridge university press,1
934195400,i,1--62286,1--62286,2016,1,0,1,urban books llc,1
922564499,i,1--4448,1--4448,2015,0,0,1,thorpe,1
922520532,i,0--7564,0--7564,2008,0,1,0,daw books inc,1
17768414,a,,,1979,0,1,0,board of education,1
25251301,i,,,1990,1,0,1,james madison university,1
913412425,i,0--8050,0--8050,2002,1,0,1,henry holt and company,1
910854499,i,,,2015,1,0,1,polpress services,1
1076228200,i,1--315,1--315,2018,1,0,1,routledge,1
14200118,a,,,1984,0,1,0,roswell symphony guild publications,1
1008348463,i,1--907896,1--907896,2015,1,0,1,architectural association,1
6460101,i,0--671,0--671,1979,1,0,1,pocket books,1
491050722,i,,,1961,0,1,0,hanover house,1
911676963,i,1--56731,1--56731,1996,0,1,0,mjf books,1
301539337,a,,,1960,0,1,0,secker and warburg,1
531148, ,,,1966,0,1,0,f. watts,1
883150084,i,1--78032,1--78032,2013,1,0,1,zed books,1
1002192803,a,0--316,0--316,2017,0,0,1,redhook,1
1028165819,i,1--5382,1--5382,2019,1,0,1,gareth stevens publishing,1
853625843,i,1--59021,1--59021,2011,1,0,1,lethe press,1
489670536,i,3--540 ;; 0--387,3--540,1979,0,1,0,springer,1
1064881968,i,0--85748,0--85748,2014,1,0,1,first story,1
1004855987,i,1--5486,1--5486,2017,1,0,1,family solutions press,1
897830212,i,1--62362,1--62362,2014,1,0,1,triumph learning,1
890016931,i,,,2014,1,0,1,coin-op comics,1
47212286,i,0--7382,0--7382,2001,1,0,1,perseus,1
219375959,a,,,1989,0,1,0,u.m.i.,1
